dis ; ang ; K_true ; K_estim ; dist_estim
1 ; 0 ; 0.1692728546233221 ; 0.4000662615107784 ; 1.0 ; 1.5994554498273645
1 ; 0 ; 0.1693515299786486 ; 0.3992618121845475 ; 1.0 ; 1.5975020237618245
1 ; 0 ; 0.16948699920606883 ; 0.40261817537436373 ; 1.0 ; 1.6034553050593265
1 ; 0 ; 0.1688493627235804 ; 0.39917541077613194 ; 1.0 ; 1.5997240879155723
1 ; 0 ; 0.168907374427747 ; 0.3991302537951413 ; 1.0 ; 1.5993376864944744
1 ; 0 ; 0.16848404603016212 ; 0.39748076297154 ; 1.0 ; 1.5980771307075468
1 ; 0 ; 0.16885827621517835 ; 0.3986899486382573 ; 1.0 ; 1.5986643244318386
1 ; 0 ; 0.16918673015542438 ; 0.40000728834974325 ; 1.0 ; 1.5997901356503599
1 ; 0 ; 0.16892158825078685 ; 0.39911358864839097 ; 1.0 ; 1.59922535115551
1 ; 0 ; 0.16932667471092366 ; 0.39986513444997296 ; 1.0 ; 1.5988619082528035
1 ; 0 ; 0.1691971381034529 ; 0.40089208889364075 ; 1.0 ; 1.6014651182549362
1 ; 0 ; 0.16915800707151266 ; 0.3998111731376362 ; 1.0 ; 1.599537875841198
1 ; 0 ; 0.16935841450739667 ; 0.3995397264142336 ; 1.0 ; 1.5980368686656168
1 ; 0 ; 0.16932098536500803 ; 0.401383078628319 ; 1.0 ; 1.6018398630769988
1 ; 0 ; 0.1694763128199085 ; 0.4017464942961953 ; 1.0 ; 1.6019020518432745
1 ; 0 ; 0.16906316650820613 ; 0.3996765481615524 ; 1.0 ; 1.5996982893853184
1 ; 0 ; 0.1687013627664465 ; 0.39659172150004124 ; 1.0 ; 1.5952670484654377
1 ; 0 ; 0.16939460375056437 ; 0.4010316491286047 ; 1.0 ; 1.6007686611631773
1 ; 0 ; 0.1693589963340037 ; 0.4025695758099574 ; 1.0 ; 1.6040745914600514
1 ; 0 ; 0.1690490084643274 ; 0.4000117065927257 ; 1.0 ; 1.6004210053358192
5 ; 0 ; 0.16908615583611591 ; 0.2063637777760998 ; 5.0 ; 5.532782647919571
5 ; 0 ; 0.16944608556991506 ; 0.20970387083730876 ; 5.0 ; 5.571131757771591
5 ; 0 ; 0.1693184322740688 ; 0.20308171822255006 ; 5.0 ; 5.484662110901402
5 ; 0 ; 0.1689921365667675 ; 0.21313848944119543 ; 5.0 ; 5.624224364445309
5 ; 0 ; 0.16889821728629256 ; 0.21463310657232762 ; 5.0 ; 5.645684819681929
5 ; 0 ; 0.168989915861076 ; 0.2165800285991933 ; 5.0 ; 5.669455841834581
5 ; 0 ; 0.16924619224273918 ; 0.2107014959547238 ; 5.0 ; 5.5877302811029
5 ; 0 ; 0.1690622813537946 ; 0.1964599277387561 ; 5.0 ; 5.398602254102405
5 ; 0 ; 0.16964439369827103 ; 0.1910082733284077 ; 5.0 ; 5.314063158076408
5 ; 0 ; 0.16905182782900202 ; 0.21910745177702323 ; 5.0 ; 5.701532655764153
5 ; 0 ; 0.16931858800630648 ; 0.20293784314187394 ; 5.0 ; 5.482645717651462
5 ; 0 ; 0.16902261437802452 ; 0.2145151332855239 ; 5.0 ; 5.641938102915722
5 ; 0 ; 0.16869092720887727 ; 0.19012547595808157 ; 5.0 ; 5.316723766787671
5 ; 0 ; 0.16917231480770445 ; 0.21374999292482683 ; 5.0 ; 5.6293964702751556
5 ; 0 ; 0.16885176420655554 ; 0.21572118068215534 ; 5.0 ; 5.660609380388897
5 ; 0 ; 0.16935949633890818 ; 0.20616281265191835 ; 5.0 ; 5.52522821168297
5 ; 0 ; 0.1691117348192871 ; 0.20088259257782196 ; 5.0 ; 5.458288475814774
5 ; 0 ; 0.16937077154382013 ; 0.2186139010153232 ; 5.0 ; 5.689643786551119
5 ; 0 ; 0.16917274973296345 ; 0.20746189512946764 ; 5.0 ; 5.545665396471371
5 ; 0 ; 0.1696517585636015 ; 0.2167604137903611 ; 5.0 ; 5.660628505738071
10 ; 0 ; 0.1685329345424474 ; 0.24401594425990264 ; 10.0 ; 12.037363397705121
10 ; 0 ; 0.16858407172410417 ; 0.2104145002584456 ; 10.0 ; 11.17650872012465
10 ; 0 ; 0.16972656955197946 ; 0.2098548656481612 ; 10.0 ; 11.1239745612061
10 ; 0 ; 0.16947848306863364 ; 0.22621769249000634 ; 10.0 ; 11.557606451274491
10 ; 0 ; 0.16945634742255133 ; 0.22075026478598261 ; 10.0 ; 11.418269248765412
10 ; 0 ; 0.16914529010086948 ; 0.23019205664741363 ; 10.0 ; 11.67029787244736
10 ; 0 ; 0.16922713871654343 ; 0.24119766917377172 ; 10.0 ; 11.943246989024747
10 ; 0 ; 0.16873583938524395 ; 0.23571718765628347 ; 10.0 ; 11.823541721736284
10 ; 0 ; 0.16871591123307278 ; 0.2149288275034814 ; 10.0 ; 11.290922012949801
10 ; 0 ; 0.16903974991713452 ; 0.2322286747206037 ; 10.0 ; 11.72549517722604
10 ; 0 ; 0.1694144085594979 ; 0.19948434087477795 ; 10.0 ; 10.855764752582354
10 ; 0 ; 0.16897880711650318 ; 0.20321859041159737 ; 10.0 ; 10.970968538442555
10 ; 0 ; 0.16874239274288796 ; 0.19548935734466738 ; 10.0 ; 10.767875333374672
10 ; 0 ; 0.16964584465738777 ; 0.18795170085529136 ; 10.0 ; 10.53003485605991
10 ; 0 ; 0.1698761101501253 ; 0.23543163275983905 ; 10.0 ; 11.776776154133291
10 ; 0 ; 0.16930058762272387 ; 0.2516097460892701 ; 10.0 ; 12.195329079493966
10 ; 0 ; 0.16904509108946672 ; 0.1976549490575876 ; 10.0 ; 10.817530240996145
10 ; 0 ; 0.16906078736913577 ; 0.21627719539179724 ; 10.0 ; 11.314846530314023
10 ; 0 ; 0.1695597647499997 ; 0.20923000406975462 ; 10.0 ; 11.112787591591049
10 ; 0 ; 0.16908956480198117 ; 0.2326159783774681 ; 10.0 ; 11.733688109772693
20 ; 0 ; 0.16921929936841631 ; 0.1401244303770087 ; 20.0 ; 18.204025932596686
20 ; 0 ; 0.16934233871143428 ; 0.31156847736550514 ; 20.0 ; 27.131584592702282
20 ; 0 ; 0.16931033805055634 ; 0.186001904408253 ; 20.0 ; 20.965617380723494
20 ; 0 ; 0.16909884600971442 ; 0.22114900940526203 ; 20.0 ; 22.875956852349628
20 ; 0 ; 0.1686795542526214 ; 0.20777025482464653 ; 20.0 ; 22.199818770690367
20 ; 0 ; 0.16960515829391018 ; 0.279113542667176 ; 20.0 ; 25.658966321630004
20 ; 0 ; 0.1708688577868125 ; 0.2032829334737067 ; 20.0 ; 21.81791381760179
20 ; 0 ; 0.1702737807456055 ; 0.3003122329716356 ; 20.0 ; 26.56503555839034
20 ; 0 ; 0.16890935497217235 ; 0.48360565081984774 ; 20.0 ; 33.84540204370067
20 ; 0 ; 0.1699045354951286 ; 0.29683951826501626 ; 20.0 ; 26.4382376543347
20 ; 0 ; 0.17060324339894298 ; 0.5662099125483925 ; 20.0 ; 36.43960007262932
20 ; 0 ; 0.1688684923007025 ; 0.4016600916178821 ; 20.0 ; 30.847444234864803
20 ; 0 ; 0.16993444039799288 ; 0.40353350151638884 ; 20.0 ; 30.82294181024121
20 ; 0 ; 0.1696820186693638 ; 1.5204292647167412 ; 20.0 ; 59.87555603413662
20 ; 0 ; 0.1690641661846633 ; 0.31471548666176663 ; 20.0 ; 27.290174412986826
20 ; 0 ; 0.16937406036791794 ; 0.20302360914898765 ; 20.0 ; 21.900004237420646
20 ; 0 ; 0.1683814429448407 ; 0.4340714142339565 ; 20.0 ; 32.11541022941323
20 ; 0 ; 0.16936587583053206 ; 0.6617775022081487 ; 20.0 ; 39.538476088791484
20 ; 0 ; 0.16884275317371397 ; 1.0947403904018314 ; 20.0 ; 50.931444521926196
20 ; 0 ; 0.1697595399243395 ; 0.24586211801080382 ; 20.0 ; 24.07123526026064
40 ; 0 ; 0.1703865976879888 ; 0.8110650888048262 ; 40.0 ; 87.286310118717
40 ; 0 ; 0.15152864819493997 ; 0.3409560946040367 ; 40.0 ; 203.84180810816545
40 ; 0 ; 0.15001369121415475 ; 0.22796175207587271 ; 40.0 ; 151.83589778030318
40 ; 0 ; 0.17498193235343878 ; 0.07622498335110373 ; 40.0 ; 26.414591697218906
40 ; 0 ; 0.1716004258057413 ; 0.4951145694754155 ; 40.0 ; 67.9556162681296
40 ; 0 ; 0.17490844897912033 ; 0.36487936769708024 ; 40.0 ; 57.85018790683698
40 ; 0 ; 0.17148192827102818 ; 0.7871182910055026 ; 40.0 ; 85.71255793145586
40 ; 0 ; 0.17328883866417166 ; 1.9444719213741242 ; 40.0 ; 134.00770984234137
40 ; 0 ; 0.1716405841230302 ; 0.13499849354600524 ; 40.0 ; 35.48058576559198
40 ; 0 ; 0.17273992321881113 ; 0.5970667208548245 ; 40.0 ; 74.37347103437702
40 ; 0 ; 0.1707513142649912 ; 0.05164412061506771 ; 40.0 ; 22.007402569074365
40 ; 0 ; 0.17336175119097186 ; 1.1066448282644976 ; 40.0 ; 101.07150621578236
40 ; 0 ; 0.17290259384840723 ; 4.089021117799492 ; 40.0 ; 194.5381369319303
40 ; 0 ; 0.17103300907820304 ; 1.2081713439887642 ; 40.0 ; 106.3344357126029
40 ; 0 ; 0.17473641835405235 ; 0.06334879605115058 ; 40.0 ; 24.09681631053396
40 ; 0 ; 0.15678034201668356 ; 0.08629171023086135 ; 40.0 ; 102.62173419027906
40 ; 0 ; 0.17335600903898998 ; 2.1054648257546438 ; 40.0 ; 139.51004240874425
40 ; 0 ; 0.1744093179204775 ; 0.930649001548267 ; 40.0 ; 92.41574830460006
40 ; 0 ; 0.17123287006386198 ; 0.07678004858322683 ; 40.0 ; 26.791092761700256
40 ; 0 ; 0.1692547670278745 ; 0.1813680582739137 ; 40.0 ; 41.41274642710749
60 ; 0 ; 0.13170132008183355 ; 0.023518288732857634 ; 60.0 ; 131.59946168946374
60 ; 0 ; 0.17613559716929825 ; 0.193730459553161 ; 60.0 ; 62.94183548716906
60 ; 0 ; 0.18212408815839914 ; 0.13171097618612773 ; 60.0 ; 51.06734161552449
60 ; 0 ; 0.12857217815566938 ; 0.017267820062776464 ; 60.0 ; 118.21642002827048
60 ; 0 ; 0.13478722649617123 ; 0.02666001613907674 ; 60.0 ; 145.5174796769687
60 ; 0 ; 0.17679833367883974 ; 0.1385470172585321 ; 60.0 ; 53.15387655247187
60 ; 0 ; 0.13213554081240078 ; 0.038753239899063346 ; 60.0 ; 188.11548634128417
60 ; 0 ; 0.1757756781716925 ; 0.09004623154914553 ; 60.0 ; 42.960113567476434
60 ; 0 ; 0.17186549790986952 ; 0.09079866390475134 ; 60.0 ; 43.62494221879933
60 ; 0 ; 0.15096661540678313 ; 0.14699222028392536 ; 60.0 ; 177.079710506952
60 ; 0 ; 0.1749505302923649 ; 0.33105142515046465 ; 60.0 ; 82.54532626031886
60 ; 0 ; 0.15985119038450407 ; 0.02259583081164168 ; 60.0 ; 65.82988019963469
60 ; 0 ; 0.1763890504622421 ; 0.2774784249234049 ; 60.0 ; 75.28042511332066
60 ; 0 ; 0.17677328600206735 ; 0.1292953399296971 ; 60.0 ; 51.326515421418144
60 ; 0 ; 0.1377383964601397 ; 0.012986978217928052 ; 60.0 ; 113.4949604813535
60 ; 0 ; 0.17504263853601537 ; 0.45228048097424123 ; 60.0 ; 96.45871240571935
