dis ; ang ; K_true ; K_estim ; dist_estim
60 ; 0 ; 0.15015632196243225 ; 0.006056537808205856 ; 60.0 ; 34.82108071797665
60 ; 0 ; 0.17741987795855904 ; 0.03367439518787495 ; 60.0 ; 26.14132464439285
60 ; 0 ; 0.15604152361061188 ; 0.005538635124779963 ; 60.0 ; 40.56498424796651
60 ; 0 ; 0.1758845060456883 ; 0.02565361232884376 ; 60.0 ; 22.92006437487926
60 ; 0 ; 0.1557514917575234 ; 0.002053213468862611 ; 60.0 ; 21.49677646732349
60 ; 0 ; 0.17495163917678372 ; 0.002526789038292314 ; 60.0 ; 7.217162737879367
60 ; 0 ; 0.17128193352623164 ; 0.019290783891419534 ; 60.0 ; 20.13773770939597
60 ; 0 ; 0.17760830822002566 ; 0.003055189584855416 ; 60.0 ; 7.877640892981047
80 ; 0 ; 0.1588715567807355 ; 0.0015354804412207963 ; 80.0 ; 34.9085604277929
80 ; 0 ; 0.16615144486586747 ; 0.00040959153597577033 ; 80.0 ; 14.471863559356553
80 ; 0 ; 0.15498644178989207 ; 0.0007957685401762063 ; 80.0 ; 15.390110778300407
80 ; 0 ; 0.13807600490998953 ; 0.000839192144434508 ; 80.0 ; 26.472158179591165
80 ; 0 ; 0.12548897280414695 ; 1.0313808397689448e-05 ; 80.0 ; 4.44101054502252
80 ; 0 ; 0.15993479784968545 ; 0.0034548376300559997 ; 80.0 ; 34.792320941831534
80 ; 0 ; 0.144819129037793 ; 0.000511094525824069 ; 80.0 ; 14.730947860883397
80 ; 0 ; 0.1393821401144857 ; 0.0010683792561245993 ; 80.0 ; 38.7638852115947
80 ; 0 ; 0.15764805651946326 ; 0.0013864595453852322 ; 80.0 ; 24.632422163111492
80 ; 0 ; 0.1645020082348026 ; 0.000748517980446252 ; 80.0 ; 12.046231249771402
80 ; 0 ; 0.18348869404873755 ; 0.0023899438020503192 ; 80.0 ; 9.137224098145065
80 ; 0 ; 0.16089154782225193 ; 0.0009578505126217753 ; 80.0 ; 21.881464541077467
80 ; 0 ; 0.15780020701031588 ; 0.0023438870570362197 ; 80.0 ; 26.243376252903353
80 ; 0 ; 0.15442681979611045 ; 0.002434947081880318 ; 80.0 ; 26.366262304863678
80 ; 0 ; 0.16271596289148907 ; 0.0006719842097719676 ; 80.0 ; 16.757052611655517
80 ; 0 ; 0.15632538992017803 ; 0.0013184616405769825 ; 80.0 ; 26.818442341200395
80 ; 0 ; 0.0938025211020891 ; 1.0467528267367025e-06 ; 80.0 ; 2.013769757890709
80 ; 0 ; 0.16500060860218455 ; 0.0008701553004601967 ; 80.0 ; 17.156344379885066
80 ; 0 ; 0.13481284136058383 ; 0.0006502984847013937 ; 80.0 ; 23.096321966320126
80 ; 0 ; 0.13532866879407066 ; 0.0019171701154049434 ; 80.0 ; 48.04240432215359
100 ; 0 ; 0.19469820411029767 ; 0.0009292721615806789 ; 100.0 ; 6.922279206453877
100 ; 0 ; 0.14390984106299076 ; 7.554025535980593e-05 ; 100.0 ; 6.64256110495557
100 ; 0 ; 0.15090026398165535 ; 7.009703271022246e-05 ; 100.0 ; 10.26656173789499
100 ; 0 ; 0.16288376480208594 ; 0.00043078005908903983 ; 100.0 ; 15.438275166669827
100 ; 0 ; 0.14095405111403891 ; 0.001373256752936126 ; 100.0 ; 43.53630473229826
100 ; 0 ; 0.11642287461072477 ; 1.5694418067238264e-05 ; 100.0 ; 6.183616199429105
100 ; 0 ; 0.16739514485329504 ; 0.0013704386122239233 ; 100.0 ; 24.527278147137654
100 ; 0 ; 0.14160151478344318 ; 0.00022411424293332876 ; 100.0 ; 16.061840290077754
100 ; 0 ; 0.14343688174594937 ; 8.722845566592323e-05 ; 100.0 ; 13.593261437256045
100 ; 0 ; 0.16411264988985794 ; 0.000349171205013403 ; 100.0 ; 5.100460523449776
100 ; 0 ; 0.14009192988396355 ; 0.0002151670817056132 ; 100.0 ; 20.893346740924994
100 ; 0 ; 0.1683504703402985 ; 0.00022387244988888218 ; 100.0 ; 10.335339922317164
100 ; 0 ; 0.11517650197614138 ; 5.514113315503814e-06 ; 100.0 ; 4.458523930347521
100 ; 0 ; 0.11843095733166556 ; 5.824651352796666e-06 ; 100.0 ; 3.651998123267432
100 ; 0 ; 0.1587963496094255 ; 0.009992126970724548 ; 100.0 ; 65.76064787324161
100 ; 0 ; 0.18505747938400055 ; 0.0010749711764972312 ; 100.0 ; 7.638770016825523
100 ; 0 ; 0.1438219297080025 ; 0.00012799293745701203 ; 100.0 ; 14.430301937987261
100 ; 0 ; 0.19709825540102574 ; 0.0003244928507473476 ; 100.0 ; 4.078618035509638
100 ; 0 ; 0.16308900541463248 ; 0.0014242854852511084 ; 100.0 ; 37.82142378129588
100 ; 0 ; 0.13874362875807236 ; 0.0003067467534889243 ; 100.0 ; 27.885152472369136
1 ; 10 ; 0.16923723873134724 ; 0.1810612081210433 ; 0.9999999999999999 ; 1.0761011460215664
1 ; 10 ; 0.16884199146513965 ; 0.18068290409367088 ; 0.9999999999999999 ; 1.0763026437152565
1 ; 10 ; 0.16891744079821658 ; 0.18089091105098742 ; 0.9999999999999999 ; 1.0766235568453437
1 ; 10 ; 0.1691640153548033 ; 0.18090605216028757 ; 0.9999999999999999 ; 1.0759321108288205
1 ; 10 ; 0.16895577383095367 ; 0.18097965492584872 ; 0.9999999999999999 ; 1.0768222804840382
1 ; 10 ; 0.16887938984933892 ; 0.18087927263477716 ; 0.9999999999999999 ; 1.0767604876086119
1 ; 10 ; 0.16934672071147336 ; 0.1815802975849888 ; 0.9999999999999999 ; 1.0773766592749248
1 ; 10 ; 0.16913425636328439 ; 0.1810272718698834 ; 0.9999999999999999 ; 1.0763700052344758
1 ; 10 ; 0.16927173291375325 ; 0.1814574420277075 ; 0.9999999999999999 ; 1.077192052862924
1 ; 10 ; 0.16906066443513668 ; 0.18105193834948863 ; 0.9999999999999999 ; 1.0766204472158867
1 ; 10 ; 0.16917352823342605 ; 0.18092369527120725 ; 0.9999999999999999 ; 1.0759648753641873
1 ; 10 ; 0.16896840966717705 ; 0.18110559083618 ; 0.9999999999999999 ; 1.0771166976707474
1 ; 10 ; 0.1695756241464957 ; 0.1818401622232812 ; 0.9999999999999999 ; 1.077357314927216
1 ; 10 ; 0.16952735319151788 ; 0.18160911593393508 ; 0.9999999999999999 ; 1.0768660151788818
1 ; 10 ; 0.16916783152505555 ; 0.18164998731289247 ; 0.9999999999999999 ; 1.0781159638228948
1 ; 10 ; 0.16922164233907885 ; 0.18102834677225943 ; 0.9999999999999999 ; 1.0761080217277037
1 ; 10 ; 0.16892642358094223 ; 0.18082044571521633 ; 0.9999999999999999 ; 1.0763881840224778
1 ; 10 ; 0.16924511878250142 ; 0.18097857211008178 ; 0.9999999999999999 ; 1.075880761465601
1 ; 10 ; 0.1696005105079342 ; 0.18148012522646123 ; 0.9999999999999999 ; 1.0762120001184678
1 ; 10 ; 0.1688277265951293 ; 0.1810274198299938 ; 0.9999999999999999 ; 1.077308612811387
5 ; 10 ; 0.16890926895263503 ; 0.16623577570815798 ; 4.999999999999999 ; 4.968386556108076
5 ; 10 ; 0.16888179793153635 ; 0.1689404693427339 ; 4.999999999999999 ; 5.008896691876986
5 ; 10 ; 0.16904437346095663 ; 0.16735898109215055 ; 4.999999999999999 ; 4.983064108912282
5 ; 10 ; 0.16912826759413827 ; 0.17037766240070742 ; 4.999999999999999 ; 5.026438730807779
5 ; 10 ; 0.16874097003933283 ; 0.1656904745457071 ; 4.999999999999999 ; 4.96273022259575
5 ; 10 ; 0.16870589688910187 ; 0.16890761112320427 ; 4.999999999999999 ; 5.011093228412473
5 ; 10 ; 0.16926451816802263 ; 0.16598226423237886 ; 4.999999999999999 ; 4.959306591934254
5 ; 10 ; 0.1685696932685606 ; 0.16715795112676154 ; 4.999999999999999 ; 4.987063823143876
5 ; 10 ; 0.16917510422637982 ; 0.16764215391105017 ; 4.999999999999999 ; 4.985383996524556
5 ; 10 ; 0.1688989664627379 ; 0.16726989665369504 ; 4.999999999999999 ; 4.983767607322925
5 ; 10 ; 0.16937743082539372 ; 0.16966765097496 ; 4.999999999999999 ; 5.012311161503613
5 ; 10 ; 0.16913134226390478 ; 0.16764203845389372 ; 4.999999999999999 ; 4.986054410362201
5 ; 10 ; 0.1692148729220933 ; 0.16456727242744046 ; 4.999999999999999 ; 4.938957953723723
5 ; 10 ; 0.16901888338469884 ; 0.16993938693323796 ; 4.999999999999999 ; 5.021587242251794
5 ; 10 ; 0.16886764068692434 ; 0.17277491737850395 ; 4.999999999999999 ; 5.065463036510404
5 ; 10 ; 0.16929068471859154 ; 0.16707948597211686 ; 4.999999999999999 ; 4.9752614728724165
5 ; 10 ; 0.16874603880489839 ; 0.16628370933417988 ; 4.999999999999999 ; 4.971246154702623
5 ; 10 ; 0.16885183470432102 ; 0.17400854716220118 ; 4.999999999999999 ; 5.083718565233836
5 ; 10 ; 0.16922520643443456 ; 0.17117085386433195 ; 4.999999999999999 ; 5.036642322088575
5 ; 10 ; 0.16893712226434068 ; 0.16640783561129457 ; 4.999999999999999 ; 4.970555157646806
10 ; 10 ; 0.16867620443194534 ; 0.17321571292033106 ; 9.999999999999998 ; 10.137581067167115
10 ; 10 ; 0.16931827059169952 ; 0.18229810575725747 ; 9.999999999999998 ; 10.380047213699648
10 ; 10 ; 0.16914980328221893 ; 0.17462942290280453 ; 9.999999999999998 ; 10.164702842112783
10 ; 10 ; 0.16895798686093685 ; 0.16612633544213898 ; 9.999999999999998 ; 9.91985051699691
10 ; 10 ; 0.1692150679149546 ; 0.14681339059224432 ; 9.999999999999998 ; 9.318496528902228
10 ; 10 ; 0.16945374161864946 ; 0.16690785419066229 ; 9.999999999999998 ; 9.928598903890357
10 ; 10 ; 0.1692871523258178 ; 0.18368242201998558 ; 9.999999999999998 ; 10.42033477769137
10 ; 10 ; 0.16950879572784072 ; 0.18634239801107558 ; 9.999999999999998 ; 10.488649974384094
10 ; 10 ; 0.16832327676315256 ; 0.17045033178615462 ; 9.999999999999998 ; 10.066917698898752
10 ; 10 ; 0.16926207308469934 ; 0.17452356921088696 ; 9.999999999999998 ; 10.158062643933906
10 ; 10 ; 0.1695001292375715 ; 0.17519530073008055 ; 9.999999999999998 ; 10.17061204392229
10 ; 10 ; 0.16889159183772456 ; 0.15314643063620498 ; 9.999999999999998 ; 9.526508012796619
10 ; 10 ; 0.16903723783349134 ; 0.16649778629562975 ; 9.999999999999998 ; 9.92856282082258
10 ; 10 ; 0.16970861235578594 ; 0.16656421967318918 ; 9.999999999999998 ; 9.910914446655006
10 ; 10 ; 0.168586659235661 ; 0.1607885723314488 ; 9.999999999999998 ; 9.769980583826204
10 ; 10 ; 0.16924093629456607 ; 0.1853226399624597 ; 9.999999999999998 ; 10.468163399981343
10 ; 10 ; 0.16944395661322598 ; 0.16121752195723169 ; 9.999999999999998 ; 9.758289270808138
10 ; 10 ; 0.16918521960551547 ; 0.15591527458959314 ; 9.999999999999998 ; 9.603984923799432
10 ; 10 ; 0.16925232173183874 ; 0.15269243315053058 ; 9.999999999999998 ; 9.502336481088925
10 ; 10 ; 0.16913701313229873 ; 0.16277576217617568 ; 9.999999999999998 ; 9.814194232496947
20 ; 10 ; 0.1704381497233997 ; 0.17583905438389888 ; 19.999999999999996 ; 20.316627560342955
20 ; 10 ; 0.16932611737489345 ; 0.14270219358686645 ; 19.999999999999996 ; 18.36253651884648
20 ; 10 ; 0.16953165488812788 ; 0.17842095392863255 ; 19.999999999999996 ; 20.519668743078398
20 ; 10 ; 0.1702921557287395 ; 0.18109799593294543 ; 19.999999999999996 ; 20.62660292975852
20 ; 10 ; 0.16983145139117137 ; 0.1129031868822186 ; 19.999999999999996 ; 16.30921810236454
20 ; 10 ; 0.1698062071101402 ; 0.12104964697439922 ; 19.999999999999996 ; 16.88862554599068
20 ; 10 ; 0.1689559667319445 ; 0.0985042248559692 ; 19.999999999999996 ; 15.273709180035565
20 ; 10 ; 0.1692226133626328 ; 0.10381828409069682 ; 19.999999999999996 ; 15.668060737115056
20 ; 10 ; 0.16862402616406091 ; 0.15146421892880532 ; 19.999999999999996 ; 18.9572042754677
20 ; 10 ; 0.16991449673116807 ; 0.1296485178395022 ; 19.999999999999996 ; 17.472369916597508
20 ; 10 ; 0.16808879414887246 ; 0.14829208643686365 ; 19.999999999999996 ; 18.78789859030084
20 ; 10 ; 0.16966146981386607 ; 0.1825834587794605 ; 19.999999999999996 ; 20.749748014748057
20 ; 10 ; 0.16980781317721375 ; 0.1360188309290435 ; 19.999999999999996 ; 17.902184171267603
20 ; 10 ; 0.16831339725158986 ; 0.1342507965432071 ; 19.999999999999996 ; 17.864091070937633
20 ; 10 ; 0.17006558700751911 ; 0.13106894562259425 ; 19.999999999999996 ; 17.560302275680897
20 ; 10 ; 0.17044744879671545 ; 0.1572274014242764 ; 19.999999999999996 ; 19.21067054439937
20 ; 10 ; 0.16887534169131432 ; 0.24955379907424094 ; 19.999999999999996 ; 24.314464368109007
20 ; 10 ; 0.16948061987544166 ; 0.115959695348129 ; 19.999999999999996 ; 16.54551937188873
20 ; 10 ; 0.1692910724721937 ; 0.11151862149620892 ; 19.999999999999996 ; 16.234682122108552
20 ; 10 ; 0.16990693699622053 ; 0.14491524968163916 ; 19.999999999999996 ; 18.472724852432858
40 ; 10 ; 0.15075359299726826 ; 0.008774155525134119 ; 39.99999999999999 ; 28.502924269458013
40 ; 10 ; 0.17216055417597018 ; 0.04827129452378565 ; 39.99999999999999 ; 21.183656983176192
40 ; 10 ; 0.15036571409642324 ; 0.024199485243664883 ; 39.99999999999999 ; 65.32498186760165
40 ; 10 ; 0.1716437705831441 ; 0.05356052671612755 ; 39.99999999999999 ; 22.347610848055425
40 ; 10 ; 0.17260146455214895 ; 0.053494114221025645 ; 39.99999999999999 ; 22.271534209660693
40 ; 10 ; 0.17122892027595435 ; 0.09132110559513827 ; 39.99999999999999 ; 29.21450243078294
40 ; 10 ; 0.17362028368341254 ; 0.16757768994607986 ; 39.99999999999999 ; 39.299680433186886
40 ; 10 ; 0.17150622615002709 ; 0.040781976038144985 ; 39.99999999999999 ; 19.508180707703197
40 ; 10 ; 0.17424095454531155 ; 0.10254939700012233 ; 39.99999999999999 ; 30.691398414360208
40 ; 10 ; 0.1709621130790573 ; 0.1351554130815517 ; 39.99999999999999 ; 35.56740329184712
40 ; 10 ; 0.17671873400688742 ; 0.03366807189502644 ; 39.99999999999999 ; 17.466176212836594
40 ; 10 ; 0.17269963533255941 ; 0.06304732645327193 ; 39.99999999999999 ; 24.17077301696653
40 ; 10 ; 0.1730089238196202 ; 0.023327290652978977 ; 39.99999999999999 ; 14.691834895530377
40 ; 10 ; 0.17291104443556493 ; 0.04886528144130395 ; 39.99999999999999 ; 21.267595775582546
40 ; 10 ; 0.1495761122535729 ; 0.03045976480607581 ; 39.99999999999999 ; 57.70692974416977
40 ; 10 ; 0.15153697005823927 ; 0.016320229130771375 ; 39.99999999999999 ; 42.01143619272224
40 ; 10 ; 0.17125405496652565 ; 0.08287060586427358 ; 39.99999999999999 ; 27.829450625960245
40 ; 10 ; 0.17081544797362688 ; 0.02584651723413485 ; 39.99999999999999 ; 15.562833394495911
40 ; 10 ; 0.14994280892732303 ; 0.010295543579040452 ; 39.99999999999999 ; 30.75968933321974
40 ; 10 ; 0.15142155339906435 ; 0.04611111451993903 ; 39.99999999999999 ; 67.00730038173202
60 ; 10 ; 0.17564434651080366 ; 0.014251708812048137 ; 60.0 ; 17.0942796290281
60 ; 10 ; 0.15430252968979014 ; 0.02456268570369733 ; 60.0 ; 69.78667475927773
60 ; 10 ; 0.17443960146896018 ; 0.004918879212715148 ; 60.0 ; 10.084828422119564
60 ; 10 ; 0.17471867567543226 ; 0.00877147999955534 ; 60.0 ; 13.449110771891164
60 ; 10 ; 0.1768853424139194 ; 0.00454813643218393 ; 60.0 ; 9.628359619585567
60 ; 10 ; 0.15254741159627086 ; 0.01430042241488467 ; 60.0 ; 55.92968700796162
60 ; 10 ; 0.15997443112346926 ; 0.0016329465057497502 ; 60.0 ; 18.57235815455443
60 ; 10 ; 0.17326881963101273 ; 0.00569930961081298 ; 60.0 ; 10.888588331331988
60 ; 10 ; 0.1815259086495768 ; 0.003838726431350271 ; 60.0 ; 8.732431835594594
60 ; 10 ; 0.15034338080067788 ; 0.007614389545573243 ; 60.0 ; 46.56956754716378
60 ; 10 ; 0.17463614597593483 ; 0.009262883507531895 ; 60.0 ; 13.822792868642928
60 ; 10 ; 0.15391980331646946 ; 0.007173241292836987 ; 60.0 ; 36.754211673553634
60 ; 10 ; 0.15349060032812628 ; 0.013211993270803149 ; 60.0 ; 70.87127293842204
60 ; 10 ; 0.1750450769885472 ; 0.0342747405291219 ; 60.0 ; 26.553669323491917
