dis;ang;source_pos;SNR;TDOA_real;TDOA_CSOM;TDOA_GCCP
1 ; 75 ; [0.96592583 0.25881905] ; 96.92732926579787 ; 1.33343288431245 ; 0.005592257414963915 ; 0.0 ; 0.0055833333333333325 ; 8.673617379884035e-19
1 ; 90 ; [1.000000e+00 6.123234e-17] ; 96.98832506150579 ; 1.5259262399442588 ; 0.005825808330905914 ; 8.673617379884035e-19 ; 0.005833333333333333 ; 8.673617379884035e-19
5 ; 75 ; [4.82962913 1.29409523] ; 86.0393160018018 ; 1.2319855209605175 ; 0.013918038451261671 ; 3.469446951953614e-18 ; 0.01391666666666667 ; 1.734723475976807e-18
5 ; 90 ; [5.000000e+00 3.061617e-16] ; 85.75238994315777 ; 1.4029362058499544 ; 0.014564520827264782 ; 0.0 ; 0.014562499999999997 ; 3.469446951953614e-18
10 ; 75 ; [9.65925826 2.58819045] ; 76.74646278838655 ; 0.9030106342171043 ; 0.01403708575422854 ; 3.469446951953614e-18 ; 0.014041666666666666 ; 0.0
10 ; 90 ; [1.000000e+01 6.123234e-16] ; 75.9355159523677 ; 1.206686573803044 ; 0.014564520827264782 ; 0.0 ; 0.014562499999999997 ; 3.469446951953614e-18
20 ; 75 ; [19.31851653  5.1763809 ] ; 64.6100272553409 ; 1.3472918668730327 ; 0.01406078150627681 ; 3.469446951953614e-18 ; 0.014062499999999997 ; 3.469446951953614e-18
20 ; 90 ; [2.0000000e+01 1.2246468e-15] ; 65.09802948460445 ; 1.6904052151356048 ; 0.014564520827264782 ; 0.0 ; 0.014562499999999997 ; 3.469446951953614e-18
40 ; 75 ; [38.63703305 10.3527618 ] ; 52.01013959724544 ; 1.3542240720561032 ; 0.014066399834369034 ; 1.734723475976807e-18 ; 0.014063541666666665 ; 4.540519732854746e-06
40 ; 90 ; [4.0000000e+01 2.4492936e-15] ; 51.861949872142645 ; 1.196919292800428 ; 0.014564520827264782 ; 0.0 ; 0.014562499999999997 ; 3.469446951953614e-18
60 ; 75 ; [57.95554958 15.52914271] ; nan ; nan ; 0.014067427508862529 ; 0.0 ; 0.014067708333333335 ; 9.02109795608766e-06
60 ; 90 ; [6.0000000e+01 3.6739404e-15] ; 44.373502891451075 ; 1.1655897689945036 ; 0.014564520827264782 ; 0.0 ; 0.014564583333333334 ; 6.249999999999832e-06
80 ; 75 ; [77.2740661  20.70552361] ; nan ; nan ; 0.01406778626433149 ; 0.0 ; 0.014064583333333333 ; 9.08103946570971e-06
80 ; 90 ; [8.0000000e+01 4.8985872e-15] ; nan ; nan ; 0.014564520827264782 ; 0.0 ; 0.014563541666666666 ; 8.001193487363157e-06
100 ; 75 ; [96.59258263 25.88190451] ; nan ; nan ; 0.014067952153937347 ; 1.734723475976807e-18 ; 0.014070833333333333 ; 1.02062072615963e-05
100 ; 90 ; [1.000000e+02 6.123234e-15] ; 34.09969530289645 ; 5.217432712662661 ; 0.014564520827264782 ; 0.0 ; 0.014564583333333334 ; 1.1219093348196935e-05
