arr ; signal ; angle ; dist ; pNoise ; pSigna ; snr_DB ; TDOA_real1 ; TDOA_real2 ; TDOA_CSOM1 ; TDOA_CSOM2 ; angleReal ; angleLIN ; angleNOL ; distanceReal ; distanceLIN ; distanceNOL
A4 ; CH ; 00 ; 80 ; [1.6182296932016124e-05, 1.7623166804733638e-05, 1.6332133591903465e-05, 1.4089302384283635e-05, 1.6345012540133008e-05, 1.591863154838072e-05, 1.7246328038842794e-05, 1.9002356821918196e-05] ; [3.366081183857171e-05, 4.311224349140483e-05, 3.939008618603533e-05, 3.863295656417417e-05, 3.016048548434705e-05, 2.6384021528845784e-05, 3.153639351776474e-05, 3.174763627325086e-05] ; [7.324164445223302, 8.945926962854367, 8.803796118108394, 10.08689895914344, 6.126098325801955, 5.052683630926785, 6.0354297519452675, 5.132552597481533] ; -0.002621564015062159 ; -0.002621565121594066 ; -0.00014583333333333335 ; -7.291666666666667e-05 ; 0.0 ; nan ; nan ; 80.0 ; nan ; nan
A4 ; CH ; 22,5 ; 80 ; [3.0981243137156946e-06, 3.4862568867940448e-06, 3.2511476676409853e-06, 3.0469556684306454e-06, 3.277303596633431e-06, 3.425620649287434e-06, 3.248096028045281e-06, 3.614358425830993e-06] ; [3.507645325743083e-05, 3.6005345598713626e-05, 2.4122674600518947e-05, 2.1738934886584818e-05, 2.314286349098573e-05, 1.7831582480575857e-05, 1.782032539526459e-05, 2.8752504644308155e-05] ; [24.26733189709735, 23.34838780912273, 20.041441904521086, 19.64961936589267, 19.54665450368253, 16.496885149865566, 17.022706948445432, 20.73810517217041] ; -0.0024141162227559443 ; -0.002418543797828672 ; 0.00010416666666666667 ; 0.00017708333333333335 ; 22.5 ; 86.87776072112601 ; nan ; 80.0 ; 72.18799819914707 ; nan
A4 ; CH ; 45 ; 80 ; [7.82306648189542e-06, 8.183980407049064e-06, 8.64518259315185e-06, 7.361032653046199e-06, 7.45142502618434e-06, 7.935923108895458e-06, 8.365061007163245e-06, 8.288693052067098e-06] ; [4.416240077004262e-05, 4.287976175132056e-05, 7.067365485143717e-05, 2.949862701701327e-05, 4.179070282541677e-05, 3.148453287958132e-05, 4.146580756628436e-05, 2.5372721595610244e-05] ; [17.30797154826964, 16.56221325983679, 21.010706303658864, 13.881434914473017, 17.242686015645454, 13.78096724509737, 16.008055460096447, 11.18782340826925] ; -0.0018382861466954873 ; -0.0018530963147164537 ; 0.00075 ; 0.0006666666666666666 ; 45.0 ; nan ; nan ; 80.0 ; nan ; nan
A4 ; CH ; 67,5 ; 80 ; [1.1792360960445946e-05, 1.2060008171065334e-05, 1.2666570898641146e-05, 1.1139757187437814e-05, 1.1352755052837059e-05, 1.2840683662535364e-05, 1.2748212249310818e-05, 1.3015332095230996e-05] ; [4.447804293749536e-05, 4.989983204161432e-05, 3.745390038473233e-05, 2.4143120348794843e-05, 3.4422480876535684e-05, 3.211790091709533e-05, 2.3214076647071277e-05, 3.151738025457045e-05] ; [13.275437046672176, 14.20122768019047, 10.841445432690131, 7.7347903002763125, 11.092494143803528, 9.167949940794692, 5.993678006686494, 8.844110933185464] ; -0.000985006728504485 ; -0.0010100869948253446 ; 0.0016041666666666667 ; 0.0015 ; 67.5 ; nan ; nan ; 80.0 ; nan ; nan
A4 ; CH ; 90 ; 80 ; [8.82983167581096e-06, 1.0261293395410801e-05, 9.248445448973758e-06, 8.835804984287674e-06, 8.197688061688601e-06, 9.176742449037925e-06, 1.0325039477756635e-05, 8.937549695170744e-06] ; [4.700509409299295e-05, 4.8276043306248646e-05, 5.404003544266224e-05, 3.5174023547101205e-05, 4.390893371846497e-05, 3.937450703433271e-05, 4.404301084352347e-05, 2.6264951531673066e-05] ; [16.72120029122024, 15.485565460823306, 17.652696911212207, 13.814956280334858, 16.782656301169595, 14.564462886932645, 14.505947132771851, 10.779739407427657] ; 1.465634631797179e-05 ; -1.465634631797179e-05 ; 7.291666666666667e-05 ; 0.0017708333333333332 ; 90.0 ; 47.606467787478515 ; nan ; 80.0 ; 79.47762341403948 ; nan
A4 ; SX ; 00 ; 10 ; [2.5061157034267876e-05, 2.454693082189036e-05, 2.494907654285176e-05, 2.3738366722259966e-05, 2.5532617109325926e-05, 2.3822677810482444e-05, 2.5326560089348318e-05, 2.8596231827808004e-05] ; [0.004385923610925333, 0.004068533833367641, 0.0032103668031295217, 0.0024048850591830446, 0.002707440661597167, 0.001849512444138295, 0.0016825182044136497, 0.0019732472413953725] ; [51.64836393293009, 51.104511470467926, 48.57303669281567, 46.18164800700359, 46.63802325190959, 43.52039363444846, 41.96193230344163, 42.3416085571396] ; -0.002618162084410589 ; -0.00261873113921209 ; -0.0018541666666666667 ; -0.0018125 ; 0.0 ; nan ; nan ; 10.0 ; nan ; nan
A4 ; SX ; 22,5 ; 10 ; [6.0329323167281826e-06, 5.988340468205568e-06, 5.726552829817214e-06, 6.156031646332126e-06, 5.718314795942301e-06, 4.771158819599269e-06, 6.531953375211924e-06, 5.8761060572940515e-06] ; [0.003454222745148675, 0.0039363284187812625, 0.003167804197948693, 0.0018247055943921436, 0.0022092351806269274, 0.0013734945495950698, 0.001508469552122738, 0.002241308456460088] ; [63.50119565114583, 64.88189371063488, 63.156801955095816, 56.917415781689954, 59.56727516610656, 56.62524322752922, 54.42144837008874, 59.43920799276541] ; -0.0023526067636920806 ; -0.0023943207094430283 ; -0.0015520833333333333 ; -0.0015 ; 22.5 ; nan ; nan ; 10.0 ; nan ; nan
A4 ; SX ; 45 ; 10 ; [1.7333833140637322e-05, 1.9616507513029943e-05, 1.900278389277885e-05, 2.0738689297590296e-05, 1.627038501073847e-05, 1.866735868559575e-05, 2.228872585220213e-05, 1.9385549896610836e-05] ; [0.002433644359173922, 0.0034621912838823272, 0.0037645905626346593, 0.0018307999952569016, 0.003064043300786413, 0.0014150836360936326, 0.0018353936112779226, 0.0027657430657891113] ; [49.44484884604474, 51.732855548103096, 52.88808896910355, 44.805073022218835, 52.38144078076321, 43.281674412880506, 44.10933256087127, 49.605366798998844] ; -0.0017261231336554272 ; -0.0018480104399832 ; -0.00171875 ; -0.0018541666666666667 ; 45.0 ; 44.82384406620303 ; 44.79041123692535 ; 10.0 ; 1.0278406120841306 ; 1.0235860819593146
A4 ; SX ; 67,5 ; 10 ; [1.65230161627932e-05, 1.921524731724518e-05, 1.9078671770823677e-05, 1.6804407302664754e-05, 1.812728627306759e-05, 1.834423773322496e-05, 1.8810730561025505e-05, 1.7270721490432654e-05] ; [0.002858484265508219, 0.003926186244408369, 0.0032754772430413997, 0.0017689268179180875, 0.0024486939367375504, 0.0018501101357262747, 0.0012561423565097688, 0.002390315550652065] ; [51.53292458363322, 53.19719717444621, 51.456478106103454, 46.56487132674079, 49.0589174236187, 46.13684943927137, 42.013732002470014, 49.3016799739089] ; -0.0008589111917083836 ; -0.001054240330501385 ; -0.0008645833333333333 ; -0.00103125 ; 67.5 ; 67.91236675606282 ; 67.89859796737426 ; 10.0 ; 1.847492820661195 ; 1.8423364353239948
A4 ; SX ; 90 ; 10 ; [5.05224218864855e-06, 5.849194666608967e-06, 5.920495517397097e-06, 5.584486131911729e-06, 5.473677824522298e-06, 5.452422580317251e-06, 6.467199780023562e-06, 5.813705696797738e-06] ; [0.0016326570066797117, 0.003919095541554195, 0.0026199456773151283, 0.0021373620681213313, 0.0026755643697273655, 0.001834600509601523, 0.0018238570539165207, 0.0024586227767572546] ; [57.78131889632175, 65.07312189027371, 60.92488715034907, 59.47335249517057, 61.919648631139886, 58.18522010788331, 56.419655837869165, 60.471384441973726] ; 0.00011225578297665591 ; -0.00011225578297665591 ; 0.0001875 ; -4.1666666666666665e-05 ; 90.0 ; nan ; nan ; 10.0 ; nan ; nan
A4 ; SX ; 00 ; 20 ; [8.384170916864786e-06, 9.349758235174935e-06, 8.75518647860367e-06, 8.325447051059654e-06, 8.763276648539183e-06, 9.404604565183827e-06, 9.577777666255044e-06, 9.960860816574797e-06] ; [0.0003437682359048268, 0.00018771743567495302, 0.00015621280199515364, 0.00012087417236150915, 0.0004717581146884428, 0.00013724762565530993, 0.00013757434355719805, 0.00014605566244671066] ; [37.13622184031313, 29.995873446950817, 28.81572927862832, 26.75433372437371, 39.85896503700892, 26.80587364125252, 26.64718862718098, 26.853243034573406] ; -0.0026207902506298502 ; -0.0026208611433475954 ; -0.00175 ; -0.0017708333333333332 ; 0.0 ; 47.525217293653306 ; 47.524467673826656 ; 20.0 ; 50.56361626883033 ; 50.563388451181524
A4 ; SX ; 22,5 ; 20 ; [1.4369973712928683e-05, 1.6691222551042102e-05, 1.4162289175661164e-05, 1.3655810827586175e-05, 1.361910789843795e-05, 1.4996698388297433e-05, 1.628627329047206e-05, 1.6791244152989027e-05] ; [0.0002370625664971113, 9.574969774040742e-05, 0.0003932819311786563, 0.00011825798104565845, 0.00032529840376348734, 7.01067050798904e-05, 0.00025123507087731063, 0.0003291565379514911] ; [28.031832291664838, 17.468544857947602, 33.23943996660655, 21.587033853806425, 31.732691273040984, 15.421883702505978, 27.360664146104497, 29.756758676761624] ; -0.002389048697519174 ; -0.002408084139758724 ; -0.0015416666666666667 ; -0.00140625 ; 22.5 ; nan ; nan ; 20.0 ; nan ; nan
A4 ; SX ; 45 ; 20 ; [7.915521357082595e-06, 8.936313187995434e-06, 9.75963490134953e-06, 1.0157021421372915e-05, 8.533854375380513e-06, 9.061629412388003e-06, 9.95015511671788e-06, 8.672144881346216e-06] ; [0.0002587180659002464, 0.00018341778093269179, 0.0003803840239424399, 0.0003172802383142124, 0.00013374134743289736, 0.00015489717714558363, 4.796029474170764e-05, 0.0002665286448921574] ; [34.86913359490032, 30.216433977249274, 36.62926339664323, 34.41620183906877, 27.518665710247568, 28.387125728092265, 15.727853350451113, 34.2536557199875] ; -0.0017910129866646628 ; -0.0018510017574588868 ; -0.0016666666666666668 ; -0.00178125 ; 45.0 ; 47.20190570433073 ; 47.180579312428456 ; 20.0 ; 8.700170826528744 ; 8.697252107330115
A4 ; SX ; 67,5 ; 20 ; [1.016570124360394e-05, 1.1053784752514315e-05, 1.0861824021466448e-05, 9.94270919974099e-06, 1.1257242034635885e-05, 1.0968243243606708e-05, 1.1899319690876284e-05, 1.1499480093547829e-05] ; [0.00019364967021577288, 9.54521009672643e-05, 0.0001720780927955342, 9.719030807528766e-05, 0.00011666366579352885, 0.00020686948642547375, 0.0002577619727006582, 0.0002708452872703711] ; [29.470312721774185, 21.55851680251079, 27.626941434747764, 22.79831456497346, 23.382834857616853, 29.370839744705776, 30.75555342995901, 31.592459370849003] ; -0.0009305903167367472 ; -0.0010297798013220968 ; -0.0009270833333333334 ; 0.00153125 ; 67.5 ; 56.02676812702188 ; nan ; 20.0 ; 17.470790613974835 ; nan
A4 ; SX ; 90 ; 20 ; [9.568814388818008e-06, 1.0237291170510324e-05, 9.698145100543627e-06, 8.414603379864421e-06, 8.574179084062658e-06, 9.106615339846638e-06, 1.0298665996311448e-05, 9.473151604614742e-06] ; [0.00017026475715514438, 0.0001913998402797647, 0.00018231706347294617, 0.0001657576624510215, 0.0002106196504946945, 0.00021784774570021104, 0.0001969133130035553, 0.0002406411670829724] ; [28.788453111242628, 29.283275940483318, 29.338126378876193, 29.80558162948485, 32.012986477070726, 31.74795294727272, 29.507492244524126, 32.348452400318266] ; 5.754796105719341e-05 ; -5.754796105719341e-05 ; 0.00014583333333333335 ; 8.333333333333333e-05 ; 90.0 ; nan ; nan ; 20.0 ; nan ; nan
A4 ; SX ; 00 ; 40 ; [1.1036682835886032e-05, 1.3612622685376568e-05, 1.1486458599052921e-05, 1.0400425237389606e-05, 1.1328454459157764e-05, 1.1314131351845173e-05, 1.2599910156218099e-05, 1.2294764104711993e-05] ; [0.000319914073066545, 0.00018891170042222802, 0.0002260619583579637, 0.00020769097352133772, 0.00024917082376494813, 0.00021049646241426133, 0.00012533458644890057, 0.00018391797591448642] ; [33.66827910132807, 26.30282211439251, 29.796402852957865, 29.942045772021334, 30.908210461007755, 29.23416340821256, 22.972971694611775, 27.05316385938632] ; -0.0026214125414317493 ; -0.0026214213955536047 ; -0.0018958333333333334 ; -0.0017708333333333332 ; 0.0 ; nan ; nan ; 40.0 ; nan ; nan
