dis;ang;source_pos;SNR;TDOA_real;TDOA_CSOM;TDOA_GCCP
1 ; 75 ; [0.96592583 0.25881905] ; 109.55121926532539 ; 1.5903396884293461 ; 0.0050155471549883975 ; 1.734723475976807e-18 ; 0.005020833333333334 ; 0.0
1 ; 90 ; [1.000000e+00 6.123234e-17] ; 108.81990958461613 ; 2.2913221852893844 ; 0.005825808330905914 ; 8.673617379884035e-19 ; 0.0058229166666666655 ; 8.673617379884035e-19
5 ; 75 ; [4.82962913 1.29409523] ; 97.08268812881238 ; 2.5673212447752976 ; 0.005619484451869073 ; 8.673617379884035e-19 ; 0.0056208333333333345 ; 5.10310363079815e-06
5 ; 90 ; [5.000000e+00 3.061617e-16] ; 97.08953934548296 ; 1.7409943543255069 ; 0.005825808330905914 ; 8.673617379884035e-19 ; 0.0058229166666666655 ; 8.673617379884035e-19
10 ; 75 ; [9.65925826 2.58819045] ; 85.09784937184435 ; 1.5423766488269206 ; 0.00562539716361715 ; 8.673617379884035e-19 ; 0.005625000000000001 ; 8.673617379884035e-19
10 ; 90 ; [1.000000e+01 6.123234e-16] ; 85.43101573445759 ; 2.250096890088864 ; 0.005825808330905914 ; 8.673617379884035e-19 ; 0.0058229166666666655 ; 8.673617379884035e-19
20 ; 75 ; [19.31851653  5.1763809 ] ; 72.6530294329752 ; 2.2026375144668906 ; 0.005626826486895913 ; 0.0 ; 0.005625000000000001 ; 8.673617379884035e-19
20 ; 90 ; [2.0000000e+01 1.2246468e-15] ; 72.67716997849712 ; 1.413127240288004 ; 0.005825808330905914 ; 8.673617379884035e-19 ; 0.005823437499999999 ; 2.2702598664275623e-06
40 ; 75 ; [38.63703305 10.3527618 ] ; 58.978015819886195 ; 2.0946570313843975 ; 0.005627180861574921 ; 8.673617379884035e-19 ; 0.005627604166666667 ; 4.5105489780442065e-06
40 ; 90 ; [4.0000000e+01 2.4492936e-15] ; 59.23377206447005 ; 2.942119730713414 ; 0.005825808330905914 ; 8.673617379884035e-19 ; 0.005828124999999999 ; 5.208333333333627e-06
60 ; 75 ; [57.95554958 15.52914271] ; 51.392769203501395 ; 2.246681548418893 ; 0.005627246357777363 ; 8.673617379884035e-19 ; 0.005628125000000001 ; 4.773516348912602e-06
60 ; 90 ; [6.0000000e+01 3.6739404e-15] ; 51.488820329716006 ; 1.8942127593455975 ; 0.005825808330905914 ; 8.673617379884035e-19 ; 0.005828645833333332 ; 5.182226234930604e-06
80 ; 75 ; [77.2740661  20.70552361] ; 44.042472593621376 ; 6.510687150735302 ; 0.005627269271961801 ; 8.673617379884035e-19 ; 0.0056286458333333345 ; 4.968433340713539e-06
80 ; 90 ; [8.0000000e+01 4.8985872e-15] ; 45.940313290636716 ; 2.1797901029790956 ; 0.005825808330905914 ; 8.673617379884035e-19 ; 0.005826562499999999 ; 5.961209969927108e-06
100 ; 75 ; [96.59258263 25.88190451] ; nan ; nan ; 0.0056272798762911766 ; 0.0 ; 0.005627083333333334 ; 7.064927065755619e-06
100 ; 90 ; [1.000000e+02 6.123234e-15] ; 41.176652771705875 ; 1.9961935531312796 ; 0.005825808330905914 ; 8.673617379884035e-19 ; 0.005823958333333332 ; 6.505206248331803e-06
