dis;ang;source_pos;SNR;TDOA_real;TDOA_CSOM;TDOA_GCCP
1 ; 0 ; [0. 1.] ; 106.89884270062403 ; 1.8394623965058094 ; 0.0 ; 0.0 ; 0.0 ; 0.0
1 ; 15 ; [0.25881905 0.96592583] ; 107.3223243089371 ; 1.7881101466486744 ; 0.0014056399352375764 ; 2.168404344971009e-19 ; 0.0014062500000000002 ; 2.168404344971009e-19
1 ; 45 ; [0.70710678 0.70710678] ; 105.50774075947227 ; 2.003474640430097 ; 0.003952340930415551 ; 8.673617379884035e-19 ; 0.0039479166666666655 ; 8.673617379884035e-19
1 ; 75 ; [0.96592583 0.25881905] ; 105.22381473471657 ; 1.593503615103681 ; 0.005592257414963915 ; 0.0 ; 0.00309375 ; 0.0
1 ; 90 ; [1.000000e+00 6.123234e-17] ; 105.2197834775789 ; 1.7435262866220005 ; 0.005825808330905914 ; 8.673617379884035e-19 ; 0.0033229166666666663 ; 4.336808689942018e-19
5 ; 0 ; [0. 5.] ; 98.41825345572447 ; 1.971908116207023 ; 0.0 ; 0.0 ; 0.0 ; 0.0
5 ; 15 ; [1.29409523 4.82962913] ; 98.04176904204351 ; 1.9452299236968789 ; 0.0033900268369405793 ; 8.673617379884035e-19 ; 0.0033880208333333336 ; 4.5105489780438296e-06
5 ; 45 ; [3.53553391 3.53553391] ; 94.34128432751208 ; 1.9378438837081475 ; 0.009643947667666129 ; 0.0 ; 0.004645833333333333 ; 0.0
5 ; 75 ; [4.82962913 1.29409523] ; 92.88247199941105 ; 2.7158778882204375 ; 0.013918038451261671 ; 3.469446951953614e-18 ; 0.003916666666666666 ; 0.0
5 ; 90 ; [5.000000e+00 3.061617e-16] ; 92.95666186056664 ; 2.0735585633136355 ; 0.014564520827264782 ; 0.0 ; 0.004562499999999999 ; 8.673617379884035e-19
10 ; 0 ; [ 0. 10.] ; 86.7974292298247 ; 2.4553396042390703 ; 0.0 ; 0.0 ; 0.0 ; 0.0
10 ; 15 ; [2.58819045 9.65925826] ; 85.01265146674636 ; 1.4366196424622355 ; 0.0036638509706964965 ; 8.673617379884035e-19 ; 0.0036666666666666666 ; 0.0
10 ; 45 ; [7.07106781 7.07106781] ; 83.13316593708615 ; 2.055842347171196 ; 0.010136636850377776 ; 1.734723475976807e-18 ; 0.0051354166666666675 ; 8.673617379884035e-19
