dis;ang;source_pos;SNR;TDOA_real;TDOA_CSOM;TDOA_GCCP
1 ; 45 ; [0.70710678 0.70710678] ; 105.25687441118949 ; 1.8370432510893993 ; 0.003952340930415551 ; 8.673617379884035e-19 ; 0.0039479166666666655 ; 8.673617379884035e-19
1 ; 75 ; [0.96592583 0.25881905] ; 105.17010062353987 ; 1.7596133743202742 ; 0.005592257414963915 ; 0.0 ; 0.005593749999999999 ; 8.673617379884035e-19
1 ; 90 ; [1.000000e+00 6.123234e-17] ; 104.56611932570574 ; 1.9044735766421443 ; 0.005825808330905914 ; 8.673617379884035e-19 ; 0.0058229166666666655 ; 8.673617379884035e-19
5 ; 45 ; [3.53553391 3.53553391] ; 93.60789293026181 ; 2.0366167951200906 ; 0.009643947667666129 ; 0.0 ; 0.009645833333333331 ; 1.734723475976807e-18
5 ; 75 ; [4.82962913 1.29409523] ; 92.72080567314467 ; 2.520899850399261 ; 0.013918038451261671 ; 3.469446951953614e-18 ; 0.008916666666666665 ; 1.734723475976807e-18
5 ; 90 ; [5.000000e+00 3.061617e-16] ; 91.991742081811 ; 2.6689613508134373 ; 0.014564520827264782 ; 0.0 ; 0.0095625 ; 0.0
10 ; 45 ; [7.07106781 7.07106781] ; 83.96303583768585 ; 2.321280215901272 ; 0.010136636850377776 ; 1.734723475976807e-18 ; 0.010135416666666668 ; 1.734723475976807e-18
10 ; 75 ; [9.65925826 2.58819045] ; 82.15858596525133 ; 2.5743141116782478 ; 0.01403708575422854 ; 3.469446951953614e-18 ; 0.009041666666666667 ; 0.0
10 ; 90 ; [1.000000e+01 6.123234e-16] ; 81.85517735583075 ; 2.2998362109624813 ; 0.014564520827264782 ; 0.0 ; 0.0095625 ; 0.0
20 ; 45 ; [14.14213562 14.14213562] ; 72.75592513523932 ; 2.477176174068483 ; 0.010258365840055125 ; 1.734723475976807e-18 ; 0.010260416666666664 ; 1.734723475976807e-18
20 ; 75 ; [19.31851653  5.1763809 ] ; 71.63091635563563 ; 1.283267440346638 ; 0.01406078150627681 ; 3.469446951953614e-18 ; 0.0090625 ; 0.0
20 ; 90 ; [2.0000000e+01 1.2246468e-15] ; 71.02542277263855 ; 2.545264091987373 ; 0.014564520827264782 ; 0.0 ; 0.0095625 ; 0.0
40 ; 45 ; [28.28427125 28.28427125] ; 58.01894528896935 ; 1.6116629442282637 ; 0.010288609268173838 ; 1.734723475976807e-18 ; 0.010291145833333334 ; 2.270259866427184e-06
40 ; 75 ; [38.63703305 10.3527618 ] ; 58.13077673443793 ; 2.041102561488874 ; 0.014066399834369034 ; 1.734723475976807e-18 ; 0.009066145833333334 ; 4.968433340713539e-06
40 ; 90 ; [4.0000000e+01 2.4492936e-15] ; 57.93925319220549 ; 2.128780754849606 ; 0.014564520827264782 ; 0.0 ; 0.009564583333333333 ; 4.1666666666669015e-06
60 ; 45 ; [42.42640687 42.42640687] ; nan ; nan ; 0.010294200565127663 ; 1.734723475976807e-18 ; 0.010294270833333334 ; 4.510548978044206e-06
60 ; 75 ; [57.95554958 15.52914271] ; 51.212997399880166 ; 1.3839773080716289 ; 0.014067427508862529 ; 0.0 ; 0.009066145833333334 ; 4.968433340713539e-06
60 ; 90 ; [6.0000000e+01 3.6739404e-15] ; 49.51683411900995 ; 5.708102178159638 ; 0.014564520827264782 ; 0.0 ; 0.009565104166666668 ; 4.510548978044206e-06
80 ; 45 ; [56.56854249 56.56854249] ; nan ; nan ; 0.010296156811209482 ; 1.734723475976807e-18 ; 0.0102953125 ; 4.968433340713539e-06
80 ; 75 ; [77.2740661  20.70552361] ; 45.09418234698332 ; 1.9579124371062457 ; 0.01406778626433149 ; 0.0 ; 0.009067708333333332 ; 5.208333333333627e-06
80 ; 90 ; [8.0000000e+01 4.8985872e-15] ; nan ; nan ; 0.014564520827264782 ; 0.0 ; 0.009565625 ; 7.4389879463990156e-06
100 ; 45 ; [70.71067812 70.71067812] ; 40.807291122076755 ; 2.089336530623071 ; 0.010297062148700187 ; 0.0 ; 0.010296875 ; 6.987712429687237e-06
100 ; 75 ; [96.59258263 25.88190451] ; nan ; nan ; 0.014067952153937347 ; 1.734723475976807e-18 ; 0.009065104166666667 ; 8.637043724883949e-06
100 ; 90 ; [1.000000e+02 6.123234e-15] ; 39.30068265827513 ; 6.563644424448736 ; 0.014564520827264782 ; 0.0 ; 0.009564583333333331 ; 7.795119555779484e-06
