dis;ang;source_pos;SNR;TDOA_real;TDOA_CSOM;TDOA_GCCP
1 ; 0 ; [0. 1.] ; 83.08257366992082 ; 0.374992889176959 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
1 ; 15 ; [0.25881905 0.96592583] ; 83.0668523481513 ; 0.5094230759420709 ; 0.0004343809757301557 ; 0.0 ; 0.00043750000000000006 ; 5.421010862427522e-20 ; 0.00043750000000000006 ; 5.421010862427522e-20
1 ; 45 ; [0.70710678 0.70710678] ; 82.7633408820542 ; 0.5231463176860479 ; 0.0012077714808524484 ; 2.168404344971009e-19 ; 0.0012083333333333332 ; 2.168404344971009e-19 ; 0.0012083333333333332 ; 2.168404344971009e-19
1 ; 75 ; [0.96592583 0.25881905] ; 82.73655441121666 ; 0.39507191778118367 ; 0.0016826647618928762 ; 2.168404344971009e-19 ; 0.0016875000000000002 ; 2.168404344971009e-19 ; 0.0016875000000000002 ; 2.168404344971009e-19
1 ; 90 ; [1.000000e+00 6.123234e-17] ; 82.66295758903826 ; 0.5698912520441414 ; 0.001747742499271774 ; 2.168404344971009e-19 ; 0.0017500000000000003 ; 2.168404344971009e-19 ; 0.0017500000000000003 ; 2.168404344971009e-19
5 ; 0 ; [0. 5.] ; 71.73589346240809 ; 0.5881614345957763 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
5 ; 15 ; [1.29409523 4.82962913] ; 71.55863869310262 ; 0.5522532025481012 ; 0.0004515910861116115 ; 5.421010862427522e-20 ; 0.0004583333333333333 ; 0.0 ; 0.0004583333333333333 ; 0.0
5 ; 45 ; [3.53553391 3.53553391] ; 71.3158011644213 ; 0.4046228049822768 ; 0.0012347278191278232 ; 2.168404344971009e-19 ; 0.0012291666666666666 ; 0.0 ; 0.0012291666666666666 ; 0.0
5 ; 75 ; [4.82962913 1.29409523] ; 71.07912126607839 ; 0.37681998354452345 ; 0.0016879854118824849 ; 0.0 ; 0.0016875000000000002 ; 2.168404344971009e-19 ; 0.0016875000000000002 ; 2.168404344971009e-19
5 ; 90 ; [5.000000e+00 3.061617e-16] ; 70.98727975679017 ; 0.574294530157139 ; 0.0017477424992717728 ; 0.0 ; 0.0017500000000000003 ; 2.168404344971009e-19 ; 0.0017500000000000003 ; 2.168404344971009e-19
10 ; 0 ; [ 0. 10.] ; 59.89957790407457 ; 0.3951164385321568 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
10 ; 15 ; [2.58819045 9.65925826] ; 59.710564601084926 ; 0.49641934041392866 ; 0.00045215923151354433 ; 5.421010862427522e-20 ; 0.0004583333333333333 ; 0.0 ; 0.0004583333333333333 ; 0.0
10 ; 45 ; [7.07106781 7.07106781] ; 59.44652025581784 ; 0.43916684412321344 ; 0.0012355624776411347 ; 2.168404344971009e-19 ; 0.0012291666666666666 ; 0.0 ; 0.0012291666666666666 ; 0.0
10 ; 75 ; [9.65925826 2.58819045] ; 59.15151647633761 ; 0.4481965984532677 ; 0.0016881386880212331 ; 0.0 ; 0.0016875000000000002 ; 2.168404344971009e-19 ; 0.0016875000000000002 ; 2.168404344971009e-19
10 ; 90 ; [1.000000e+01 6.123234e-16] ; 59.41308119550571 ; 0.4866852899949583 ; 0.001747742499271778 ; 0.0 ; 0.0017500000000000003 ; 2.168404344971009e-19 ; 0.0017500000000000003 ; 2.168404344971009e-19
20 ; 0 ; [ 0. 20.] ; nan ; nan ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; -1.25e-05 ; 4.1874481754670376e-05
20 ; 15 ; [ 5.1763809  19.31851653] ; 46.00552889876902 ; 0.49386667705382636 ; 0.00045230157117262233 ; 0.0 ; 0.0004583333333333333 ; 0.0 ; 0.000490625 ; 8.188189114341596e-05
20 ; 45 ; [14.14213562 14.14213562] ; nan ; nan ; 0.0012357710550164058 ; 2.168404344971009e-19 ; 0.0012302083333333334 ; 4.540519732854888e-06 ; 0.0012447916666666666 ; 6.810779599282304e-05
20 ; 75 ; [19.31851653  5.1763809 ] ; 45.59299731654658 ; 0.37518525793214963 ; 0.001688176892905313 ; 2.168404344971009e-19 ; 0.0016875000000000002 ; 2.168404344971009e-19 ; 0.001675 ; 4.487637339278755e-05
20 ; 90 ; [2.0000000e+01 1.2246468e-15] ; 45.57858524069289 ; 0.41900112299551984 ; 0.001747742499271778 ; 0.0 ; 0.0017500000000000003 ; 2.168404344971009e-19 ; 0.001766666666666667 ; 5.728219618694799e-05
40 ; 0 ; [ 0. 40.] ; nan ; nan ; 0.0 ; 0.0 ; -5.208333333333334e-06 ; 1.7274087449767707e-05 ; -0.00209375 ; 0.011230475920891433
40 ; 15 ; [10.3527618  38.63703305] ; nan ; nan ; 0.00045233717508586077 ; 5.421010862427522e-20 ; 0.00045 ; 1.2147816447594364e-05 ; -0.0012552083333333332 ; 0.013094073807650862
40 ; 45 ; [28.28427125 28.28427125] ; nan ; nan ; 0.0012358231938727634 ; 2.168404344971009e-19 ; 0.0012447916666666668 ; 1.296864541457161e-05 ; 0.0027624999999999998 ; 0.010944197155976719
40 ; 75 ; [38.63703305 10.3527618 ] ; nan ; nan ; 0.0016881864370124212 ; 0.0 ; 0.001684375 ; 7.438987946398757e-06 ; -0.008035416666666666 ; 0.03904119313346766
40 ; 90 ; [4.0000000e+01 2.4492936e-15] ; nan ; nan ; 0.0017477424992717577 ; 2.168404344971009e-19 ; 0.0017447916666666664 ; 1.117063051537878e-05 ; -0.0013947916666666664 ; 0.011124493736530091
