dis;ang;source_pos;TDOA_Fehler1;TDOA_Fehler1_std;TDOA_Fehler2;TDOA_Fehler2_std;DistanceErrorLIN;DistanceErrorLIN_std;DistanceErrorNOL;DistanceErrorNOL_std;AngleErrorLIN;AngleErrorLIN_std;AngleErrorNOL;AngleErrorNOL_std;
10 ; 0 ; [ 0. 10.] ; 5.243339465137546e-06 ; 3.1310436137413007e-07 ; 5.103314937920704e-06 ; 2.970368781824096e-07 ; 22.31639078640217 ; 25.153363187556078 ; 8.901532335985141 ; 0.07809385687466817 ; 0.5122345594333998 ; 0.9583031115324379 ; 0.059650998055916366 ; 0.1115953303135716
10 ; 10 ; [1.73648178 9.84807753] ; 3.0178974382338223e-06 ; 0.0 ; 4.0655742759631913e-07 ; 0.0 ; 9.634815119220109 ; 0.0 ; 9.63285421234529 ; 1.7763568394002505e-15 ; 0.06226446875687941 ; 0.0 ; 0.0643782269537354 ; 0.0
10 ; 20 ; [3.42020143 9.39692621] ; 1.2331309959426155e-06 ; 0.0 ; 2.291592475154409e-06 ; 0.0 ; 9.887837838134255 ; 1.7763568394002505e-15 ; 9.886626497671894 ; 1.7763568394002505e-15 ; 0.10104445440340726 ; 0.0 ; 0.09730923741368258 ; 0.0
10 ; 30 ; [5.         8.66025404] ; 1.8263029715831708e-06 ; 0.0 ; 5.28681138487004e-06 ; 3.844623645454346e-07 ; 9.148125768569807 ; 0.3926747922507658 ; 9.148155214123914 ; 0.39235305568977885 ; 0.12783850158293006 ; 0.05758306306635216 ; 0.12809731390162113 ; 0.053036370031406835
10 ; 45 ; [7.07106781 7.07106781] ; 2.4103144233757895e-06 ; 0.0 ; 2.5993313482802413e-06 ; 0.0 ; 8.788842813759087 ; 0.0 ; 8.788058388713171 ; 0.0 ; 0.02986378924160249 ; 0.0 ; 0.02531143766903199 ; 0.0
10 ; 60 ; [8.66025404 5.        ] ; 7.472867620222749e-07 ; 0.0 ; 3.281368697826987e-06 ; 0.0 ; 8.894188798581359 ; 1.7763568394002505e-15 ; 8.891953562306739 ; 0.0 ; 0.15283795803449607 ; 0.0 ; 0.15684752385281797 ; 0.0
10 ; 70 ; [9.39692621 3.42020143] ; 4.136249068511979e-06 ; 0.0 ; 4.660761766187103e-06 ; 0.0 ; 9.8662320193789 ; 0.0 ; 9.867816472760847 ; 1.7763568394002505e-15 ; 0.5893968828467138 ; 0.0 ; 0.5930527313243772 ; 0.0
20 ; 0 ; [ 0. 20.] ; 3.012928131635799e-06 ; 1.6465539012731512e-06 ; 2.4640768312114154e-06 ; 0.0 ; 20.810491425404756 ; 9.553615552243263 ; 17.631677367740906 ; 0.017171666280617257 ; 0.12803474971350112 ; 0.38410424914050345 ; 0.025730684490248734 ; 0.07719201426306911
20 ; 10 ; [ 3.47296355 19.69615506] ; 4.537805490072725e-06 ; 5.028958824454532e-07 ; 2.5216435694650657e-06 ; 0.0 ; 17.44515909910057 ; 0.2748237905051852 ; 17.444325676386875 ; 0.27532145438494987 ; 0.06202488234884953 ; 0.0520610397291918 ; 0.06257158384362782 ; 0.05174348651259919
20 ; 20 ; [ 6.84040287 18.79385242] ; 2.1886161582803493e-06 ; 0.0 ; 3.2056744041399e-06 ; 1.5019941968950717e-06 ; 19.177994444520536 ; 1.8263171269727372 ; 19.17746694545854 ; 1.8260951569172108 ; 0.13457210792614802 ; 0.0005548556972556184 ; 0.13378501590044464 ; 0.00011416155048067367
20 ; 30 ; [10.         17.32050808] ; 4.554661977922007e-06 ; 4.902535165585121e-07 ; 2.31839258365619e-06 ; 0.0 ; 16.84012282792697 ; 0.22233873361617143 ; 16.84002759006139 ; 0.22237693179762347 ; 0.07390556622898643 ; 0.05887028885843435 ; 0.07539649555812603 ; 0.058048240599325854
20 ; 45 ; [14.14213562 14.14213562] ; 1.9485704631872023e-06 ; 0.0 ; 5.30066249268546e-07 ; 0.0 ; 17.561531718090112 ; 3.552713678800501e-15 ; 17.561268510888514 ; 0.0 ; 0.07089894126066554 ; 0.0 ; 0.06976126726538467 ; 0.0
20 ; 60 ; [17.32050808 10.        ] ; 5.3882614368066295e-06 ; 8.814640877926912e-07 ; 3.922770895106081e-06 ; 1.7140832509696287e-06 ; 12.531284226110985 ; 5.111671972872065 ; nan ; nan ; 6.258032077388594 ; 17.91467404057594 ; nan ; nan
